name,price,description,rating,user,categoryType,conditionType,offerType
CK499HHKA0,128.21,WSEYRTRS347D5TLV8V7EG7I7PV939NLG8POE0BF3CPBPPJ6A0T,2.54,97,HEALTH,NEW_WITH_DEFECT,AUCTION
2XCB4NZUVG,1010.27,DFLLOEITYZ87OB3MCGMMV0274QNY2B5A5Y3EBHK5M43WO370Y5,0.75,13,ART,NEW,AUCTION
B64L6WZCU0,4100.34,92TG36O75TIEGWJ9BGV6FXPPP7S8FH1FDQLZ3KGF6UTP1UWYKK,4.69,7,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
5AAM72CC0L,3131.28,1HX03SCS8T2NL4Z0LGNOIM85LVKKHMWUBR09W0BD7KTMRM8CJ8,4.32,15,ART,NEW,AUCTION
SUI6JMYHPV,1940.54,86DN4O4VGJT5R4X07N2PFAVXQQ9M9ZA5ARL9LVRXAOQDRS90PB,3.79,64,FOOD,USED,BUY_NOW
KZCDAQS1EV,208.15,QWSA6S5VC9JAZXJ6BS7CUXWIU6GCNZQQPZE0VQYYXO8AH43SDU,4.7,63,AUTOMOTIVE,NEW,BUY_NOW
OM6WYWH0IU,4841.06,RQ8ZSWMC8N78IY5C6M3CFWK12BY5J4X10S8CZFMD0TT61P046N,0.17,100,BEAUTY,NEW,BUY_NOW
5JH4J3OVC4,4364.24,BNH2P43T6FTPUC2IWB5QN1PXESZIZFNKNG8T0M5LPEKIMDC5HK,3.12,70,FOOD,NEW,AUCTION
FEFJQ5D4LW,3972.3,IOTMQ04ZF475TZ6W1W6IAFK5T8DPC42PZT64JV22M4FLE2XU4I,3.67,29,AUTOMOTIVE,NEW,BUY_NOW
R3HNPQD9CS,413.47,12204YGS5G3EZ2JD45CU0TWSP156ZLSBEL2RPPMBB374O5Z9AN,3.39,30,FASHION,NEW,BUY_NOW
C5NT9J0HL8,796.64,VGAQ9BX5P7VC8Z3122C25IPE44DX7ND7DURRSGY8TK4IFS1SNQ,0.31,90,ELECTRONICS,NEW,AUCTION
R8E2EL5ADV,1457.61,I1P2MBT09KVB2BRUNZWPMKB9062B1TDX1GXOB0X0005VVASZ6K,1.1,72,FASHION,NEW_WITH_DEFECT,AUCTION
JF14LCV60P,3236.11,YN6UCKPF2116AWHPIK6G6OO2WBL38JALK7EU5SLUALVA4RY2TG,1.14,65,BEAUTY,USED,AUCTION
YWA1M9SGXG,2420.54,XU1X9Y8OTW1HPPLB4Q1JRM67O1MIADKT6XZMWN1T3EOJDRLA65,1.62,23,ELECTRONICS,NEW,BUY_NOW
4AH0JYD4Q4,85.32,4E1W6IDOLBXIZL9DW1QIB0JWFO2TQHC2FVMI7Y0RDFD7CEMKOA,2.0,35,BEAUTY,USED,AUCTION
5SGC5NTQLN,587.25,1N2ONQGUNBPDN2RVAK7W96M8ICA41NCF3B70J82JWZG98W6KE7,1.59,51,AUTOMOTIVE,USED,AUCTION
5E4O2WJ993,4583.3,H090GU0HZYMX6W1T7DGSNLQUXOFPFIOM6E9MWPS4A2D37IHEKR,4.43,35,FASHION,USED,BUY_NOW
W3DF7BQ5AN,3712.37,7NR6RU6POMOQ0UP9U5Y7O144VUXQQYM355X7XM9T511T847BA4,3.0,51,AUTOMOTIVE,NEW_WITH_DEFECT,AUCTION
J1JWYAFVXJ,134.56,IHQZWYKHTQK54S2GLGPV6DJNL3DB9L2EKJWF8F6YCKVGLFSG9V,2.43,30,SPORT,NEW,BUY_NOW
KZSO02B69P,3585.61,V6PUW0T3LZTONTYVHZ70PZ2NBBWIIZH9BFJSIFHNC1BKZWDZAR,4.49,84,BEAUTY,NEW_WITH_DEFECT,AUCTION
GUJS8QGL0B,208.19,GLWL9P99L6SVCC4Y1HY6EL5DC8GIHABZ3NYU8MX6F6UKXTWF1Y,1.81,71,HEALTH,NEW,AUCTION
2GKG3YPIDO,14.69,2M4F9MN38MGBNNUT0KTUS9N1QE9Z3KG6DMYC452JMAM09YHV9G,5.0,24,AUTOMOTIVE,USED,BUY_NOW
VNKYX356IX,48.11,0BZ086YTTRC6URU4FTZNQE2GIIAG9LZ6ZDOEOONO15KYHSMO7B,1.94,64,AUTOMOTIVE,USED,AUCTION
189GOG53WI,1251.15,XPA3L74OEIMMUMX1H64F33BYLLYLYR375XFCBZ4K0WHREOI2UM,1.28,96,ELECTRONICS,NEW_WITHOUT_TAG,BUY_NOW
2RS1DVENVK,2393.37,1H6GU9Q3K5WAHMTV1SNALWEOS5NGL9V387TL3VPD9URWAKSMNL,4.62,74,HEALTH,NEW,AUCTION
D6WTTIUVC3,573.95,PWKCGAAGP9W9O53EF8TKSO4U8LNXI0L05RHNURVW2NS7TN2Y98,2.42,50,FASHION,NEW_WITH_DEFECT,AUCTION
EMFV1LPNAQ,2267.29,97B58OLHOJD62AUGF5DW4DEADBU7FK0O9IS4TTZ9UTX2AMBB40,2.12,12,HEALTH,USED,AUCTION
XPT4XJHTQ4,829.89,C2K7EQNTVLLYBG9EZCR046DDLSMXL77H1E7WWB7HNLR7QVA0HJ,1.57,54,ELECTRONICS,NEW,BUY_NOW
CQYNJ69P8K,2485.8,VXA5ZFIE3L428OL8EQ2IDTBEP8366VLG8L47JLD7XKJU6SX6B1,0.38,17,BEAUTY,NEW_WITH_DEFECT,AUCTION
5ZBPTZI586,680.16,T43CD8FY4I3CP65PUNKQAFPP6Y14E1N4MAPR0GY0OVH7R1976L,3.19,52,SPORT,NEW_WITHOUT_TAG,BUY_NOW
4F5V0VZD0C,1815.81,ZOMDKBKUF9TYHLHYPPG36RVLZ2VICUM66DWIMHWN3V7BV2GROR,3.98,28,BEAUTY,NEW_WITH_DEFECT,AUCTION
DRARHJ1OJN,1319.3,LXSE5HBVMJBOLLHLCIK0T97ZGFY8A8FAF80P5MWQLIP4366QQ0,4.56,70,FOOD,NEW_WITHOUT_TAG,BUY_NOW
SA3TNMWF6X,3249.73,I9SCIQYDVYLDWTDG50UDDZX0C038BJWVAUVHWFZDEYIOQ0OAEJ,3.53,32,BEAUTY,USED,BUY_NOW
L4M6DYKWM6,1191.72,ZAIVHE3LRXHJNATKSJGI872GV1XRHAK8ISLBNDZP6MIDIGYQ1R,2.58,64,HOME_AND_GARDEN,NEW_WITHOUT_TAG,AUCTION
KQYSS1004F,3699.88,IJJ0B63H44ZA5XIMZBPTDP7QWUKQCWTSJUC9F9Y4O47VUK76BY,4.6,62,HEALTH,NEW_WITHOUT_TAG,BUY_NOW
OF64GP03J5,1260.11,FTHSBA93I9LRRLX094OIKXRQ5LY8TY76UWI4TXB0E4VYOAPJJ4,2.37,62,HOME_AND_GARDEN,USED,AUCTION
0VH495R3M3,829.9,42K0OIQL8IDAE2C9EAQJYVJPVN2QRSMRVMLWKHHXQDWWAG3MB3,1.37,97,HOME_AND_GARDEN,USED,AUCTION
P6SOZNSZ59,2588.76,YH6YVY9XD3EYR1Q4JE98ONY3EA3AAAEWWRFV5NLLN1EEKMPI7H,1.35,5,SPORT,NEW_WITHOUT_TAG,BUY_NOW
OVQ2QNLVEO,4784.39,FYYZASO5BL95O4FVEZJX5JBM9NLI4GYBZIL2LGFURS1JT4IMET,1.4,71,AUTOMOTIVE,NEW_WITHOUT_TAG,BUY_NOW
5OTNT0C641,4711.97,0GCOSQN1YCSUTFHACOELZHJNMEK8CSROL78M0S5HBG1SFQ1B91,4.98,73,BEAUTY,NEW,AUCTION
Q4G1YB2QJ7,923.14,VDDL9JNI33Q4M39AGNLIIG03U612HFB0BSA4DUXXE6ID45T9OF,3.0,49,BEAUTY,USED,BUY_NOW
6LBYWPZOO9,1649.42,VOF38AV4U9TVI796CIWTSMQJF37WXLPRVC9ZU4ZHR5LQ3BGXBC,4.98,42,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
AFA8UR39HO,3542.03,2PAUVH3BSRJ25LB8F5MNSEVR20ZUY4WUXJPLW9N52DZ0PSRJIG,0.24,77,ELECTRONICS,NEW,AUCTION
NUMJNLYJKI,343.1,P5KUOOH4KNBJKSL0L9AHFTDH8KX71PFGPH09N68DAMSXCBXN6Z,3.13,23,HOME_AND_GARDEN,NEW_WITH_DEFECT,AUCTION
8PHM411OPX,798.81,5LIZT9YALHHUTXRYDVW3DS4WCHYQGNHQCWSV1J6GZVY08218UG,1.8,54,AUTOMOTIVE,NEW_WITH_DEFECT,AUCTION
4OTK0I9FN4,4959.81,NJ2126W0NM3SQ3OYJI3DTACSKU8J8RLPRJDS65TP7X8UDU9PU6,2.96,77,HEALTH,NEW,BUY_NOW
TQI8V5A0GW,2974.42,8VR0249YREZMVAB5SYF8X97L6DQPN9NONUA83VNJQ6EDFF79T0,4.8,4,FASHION,NEW,BUY_NOW
JBJHTAB0S1,2200.61,SITXC6UAPH1HPAZRUNFVP88Z4WQ6FPK3RL9G4WNO2QIHGRX80D,2.07,82,SPORT,NEW_WITH_DEFECT,AUCTION
C4TW8I1596,2301.74,F7R43B7LF722MW6GEVKSJCB0PP6R4486S7SF9WBTGOPDKY3VU8,4.6,28,FASHION,NEW_WITH_DEFECT,BUY_NOW
ETW89JS4YE,827.54,ZZ7I09BQT9GWP2AL03T1L7QV6GTDY4FO5EWUJWK1HZFUVHQLWJ,3.14,71,SPORT,NEW_WITHOUT_TAG,AUCTION
N4JQTINVKC,252.4,8YECCK5MM8ZZGJ5XA6RSAEQK5Y1IL83V7WY1UO18VR0XMA6A6N,1.87,86,HEALTH,NEW_WITH_DEFECT,BUY_NOW
26JSAZEOSD,1471.11,M5P0DF2N7CEM2WUL6OQRJDCAUELE4RG70ENF7YNL4QL0742GSR,1.48,44,ELECTRONICS,NEW_WITHOUT_TAG,BUY_NOW
IH5XB74KIT,3248.58,ZWQ2T5JCHG7JRGLSY0AYJ4IBKAJIE46GRSYZPV121LD4RKF3CX,1.56,80,SPORT,USED,BUY_NOW
EDXG1YMNE7,4050.14,LMGMM883PLPMWOPXVN80AIAGKBGPNXVU7MQ7M1GBYQRW17E9GD,1.85,79,AUTOMOTIVE,USED,BUY_NOW
VA5IOH3L1N,4931.8,4YB1C6X7Y8RTCWUVTH4TYF88TLW4SK1MMECLYG2UI4PE346OA9,3.08,57,AUTOMOTIVE,NEW_WITH_DEFECT,AUCTION
8C023XMQEO,3989.01,KQSWB7GUWN2AHMXRBGVXBRPJUVSQE94Y6FBN0GDPH3TNBP10O6,1.43,36,SPORT,USED,AUCTION
MH8G10Q5N8,4419.54,YHL3U6OXAAL2Y42ERT8Y6P0BB7M0770G6BU8NYS5USYJV66JEN,2.07,7,HOME_AND_GARDEN,NEW_WITHOUT_TAG,BUY_NOW
WQ8THKVUCT,1823.4,R2L8B5HEFBDD5O8A5R716YXK94G4OQURDRKJANO32QNRKRWWYR,1.71,39,SPORT,USED,BUY_NOW
WGPUW7UZSC,1307.11,212KY4TVLPAZXTRUTLY66BUMZKXH2J8C0DLREEONCP83V27V68,1.69,8,FOOD,USED,AUCTION
W04CLAMNCT,3975.41,OLLB49X763KB7080NQ14JNRLPISRBVX5LJ5QKP6MCXJGMHO156,1.64,19,HOME_AND_GARDEN,USED,BUY_NOW
E0LI5LOHHK,3076.31,2940VFQ6564Z43N0K5IHA4670QCUKAH0D2PI4J3AH0OJ0GYDZN,2.69,87,ELECTRONICS,USED,BUY_NOW
CQ5DCVUPGV,937.35,GVYCDT5EXT596D4RRIV8TQ7UI0WEFUCA698XTWXLOJZPUGZ1UX,2.61,75,SPORT,NEW,BUY_NOW
25J7NWNI04,2774.65,IB6CE4TPYVJVJ9WWQA4BMQOFIH2I83BNOUPHQXNRNYG22P3GBF,4.5,38,ELECTRONICS,USED,BUY_NOW
ZLRYTEXB9T,4400.1,5GSCVGWYBF9SDWJ7Z9PE3CHY56BJ6V5NGJUOW0DSFAFHTA0T3N,1.78,100,HEALTH,NEW,AUCTION
ISK1KNJW90,1969.61,QX62JV9DQH04VW27K86OGQDKJ83LA3GEAWC5GNIUK5LKMA06SZ,0.19,93,SPORT,NEW_WITH_DEFECT,BUY_NOW
CMS9YB9WH1,4929.58,CA4DR15XTJNAGQWMKWF99OHVAOQUKZGACWGGJKQG1RULQHMQOT,4.94,17,FASHION,NEW_WITHOUT_TAG,BUY_NOW
X9M9AM2L3K,3166.48,NKEU622473E7FN515KLEZWQCG7FXY6PAKUZSI55T3UOOZ5885M,2.09,11,SPORT,NEW_WITHOUT_TAG,AUCTION
5PBOY3JKK6,2794.16,82KWMVEQ6GLMPCYCLZD7VYICQ6EI6P698P3Z0Y4TG24XKJYDDJ,3.5,68,FASHION,USED,BUY_NOW
BEW4I291UY,1221.09,0SW59GH8ZJSEGEDJ6JY5IBSQO2OBII73WWVDESDACC2R5QFR4E,3.64,57,BEAUTY,USED,BUY_NOW
GAG95ZH7HX,4640.66,2D7K2TL80LO2F6G8N1RV4LQYL6LJ5C9MWX5MQ9Q0KO29V38GO4,2.3,30,AUTOMOTIVE,NEW,BUY_NOW
YAUBRU9LJN,3719.97,JZB5I6K3HE4E62Y0D1HNYR7OF29NKF6IBR9QAHMX99ZMY9S3HQ,4.33,83,FASHION,NEW,BUY_NOW
4WDPJFKVEK,303.51,B8TPYC8RVTKA9P848B6T84L3EIZ63KNRGS9LEQE0MJXEZYKI9T,4.19,20,ART,NEW_WITH_DEFECT,AUCTION
BFQF78N8TG,2941.43,GZR6638VCZ10UIJ0B5S1QFHBVC3M92G5T9QY7ZFK3RC4L0R22U,0.35,6,HOME_AND_GARDEN,USED,AUCTION
DLYSB8BQHI,1692.93,6TK5T20T1YY53LQWR8JKD2WLU3ZVGN3ZZH61RYF1DXOJUQXW58,1.46,20,AUTOMOTIVE,USED,BUY_NOW
ALMCLHDA9S,390.52,VGETDPEM9H68J7XCANEW7V40ZBL709BQQ9D8G0RDP7IRYDG6K7,0.21,32,FOOD,USED,AUCTION
X39WT0J15H,958.8,QUHWWAFYDCMTY7B6UPWSIF5P4Q31GADZZJ53KO5553B21VC8FF,1.59,2,FASHION,NEW_WITHOUT_TAG,BUY_NOW
N7V9803XP5,542.46,VVXC9OI3CSQNMLMZWDAHBW4EVOQ8QQFX0LA3R90P81MKQ2NCD7,0.42,46,AUTOMOTIVE,NEW_WITHOUT_TAG,BUY_NOW
88BZEA30RR,3981.49,FZ0GB4WQ8F2CBLRPB5FL0JYJAFJ7VN381LDN3U8MDP5G9S0XRG,4.41,6,HOME_AND_GARDEN,NEW,AUCTION
RG4YFK4I3I,3871.18,7D5YWW8GS6UI26BDPRPG25F9YOB3OZN89DMSIGQY3ELFMT3OPX,4.02,65,SPORT,NEW_WITH_DEFECT,BUY_NOW
G3USZ4G6BY,301.36,ZCFOHXW2JP5IQ74DVVR2BARIHNMYG3SNVDKB6MD20PLW13JXRC,4.99,18,BEAUTY,USED,BUY_NOW
YM2OFFDAV3,2717.62,64LXSQPTPMK97GGRDLBUF96765FL2UDYVVE0FR8IYYO17Z1ADE,2.34,89,HEALTH,NEW_WITH_DEFECT,BUY_NOW
XY078H37SC,640.77,UV94O7PL5NOUG8W0SKTLHY4D9H03HZ6C2T0CL4IAHFMWBFJ0HF,3.97,47,ELECTRONICS,NEW,BUY_NOW
62YKKVSFX2,1706.12,SA28UIP3RERIFQWLUI06EKJ3I5DWRRWSBHQVVXOBL31H3GS5ZR,0.29,45,BEAUTY,NEW_WITHOUT_TAG,AUCTION
H509R82UQJ,4974.64,QN4TAE763Y5KGGDP9IWX9ZNSGBRTXLYANITMSGW5Q3UDYPCPJW,1.72,41,HOME_AND_GARDEN,NEW_WITH_DEFECT,AUCTION
QUYLG3QZOW,3706.76,0E2QHK4X30U4J95AGGMCOSQHZ7R8AIJBQWR24Z0NXCRMG6M47S,0.39,57,FOOD,USED,AUCTION
1R5EWFIR94,2991.71,GZQMSV6SXS78MES0UKYL5A422UP9ZD6PSK5Y19E9AN0P05HT8O,0.76,32,AUTOMOTIVE,NEW_WITH_DEFECT,BUY_NOW
8O36KSUR5W,1377.87,5EYCHBGNVD9NBNKJKZPASNTQ60006CWTVJXLF988UBHWJBD5ZY,1.98,13,FOOD,USED,AUCTION
NC05L4BMZ5,712.61,KEL4A4KE5NM9250LHRX42QJLQRER7VQXNQ4ERBOGFIYU6P9TA0,1.62,91,FOOD,USED,BUY_NOW
OLO2PAU3XV,4158.35,ZE42P36XTPSM7M05QXVW1QB2KENXGHXMJWSNNMKGI7RVQPCYUH,3.69,10,HOME_AND_GARDEN,USED,AUCTION
4M4XZQS0AM,2182.56,RQ8UYAMQ0S5FHCV48A7U1X23ELV77ABFBXA1LHWQO9LARWVAXQ,4.75,35,ART,USED,AUCTION
SK7X1UV8P6,3947.1,OKS4MZMP0KMU1X14M3R1LJ55FYJFT9PPGW5VHI0QTIK5N88WN7,4.37,64,FASHION,NEW_WITH_DEFECT,AUCTION
A2JUBKB6Z2,390.62,494ATS74A31CDSZNZ74GJE5XG7K1741YFEL68B1MMCG2ZIRT4N,0.92,16,SPORT,USED,AUCTION
IPHFKF7L10,1427.07,BJCS7YHFOSOQYGOX2D336I8YFY7Z9V3641WNUK0ALS586UKH5S,2.64,47,FASHION,NEW,BUY_NOW
L5BIQRZNY0,1577.48,AZ8JBQTJBFQ7IA275WBXJPEY7IDHS1W0NEPGEXDEQM41M54B06,3.67,32,ELECTRONICS,NEW_WITHOUT_TAG,AUCTION
SUKVT0NPT8,3527.87,HL08K2LMNMJRY2I48OGLEGGU37JD5IPMO37F03PY29RB5UAMAS,4.11,81,ART,NEW_WITHOUT_TAG,BUY_NOW
P1J9Z7HMR2,2962.21,G1EDH1CMXTED0FD4CPN87PP9RS8LI24W4EG8QNXN0YZU6IBM0A,4.57,11,ART,USED,BUY_NOW
H5YWRH2JE7,1218.69,A8W3Q2CQK82FH9LWL374HDRBN3G7BSXZLPIG9IFMMD5TZHK410,4.39,88,SPORT,USED,AUCTION
FTB7N1GQEZ,565.93,HS4RQMC6Q8M1J5INOGCZQZBY9UHKXGDWHPIHMZNTM9BQCGV2I6,4.78,69,BEAUTY,NEW,AUCTION
DFV8XV9A1W,3834.24,YLHT8WUGR962B5LOYT09YLA1LEFKL593A66MPNBENX2N7AHOFI,2.36,45,ART,NEW_WITHOUT_TAG,AUCTION
80IFI37UK9,1673.81,HN2MBCQ4HCNYY7RQER9RFTPE6Q0JATXIPOCW9JAMUEMVA9XIC2,3.78,92,HOME_AND_GARDEN,NEW,BUY_NOW
QQI2H263XA,4629.8,OVNMOUK8R3YM9LQBLDP9403OXDYNZ1QKSSBHJ99ZIIN192WTAV,2.44,64,BEAUTY,NEW_WITH_DEFECT,BUY_NOW
OGEMAG5Q67,4330.76,889UNBGSSV0GK08YN3PFTVBXZ8APUHT0LCLYWO8M1TRA1EHG50,1.71,66,FASHION,NEW_WITH_DEFECT,AUCTION
C2HS5P4D38,2282.14,MNBO8EMIPCPKX8OG3HZ2RO2L8WN3XCL4SX3CKN0AMUAEQO7QP3,4.06,2,FOOD,USED,BUY_NOW
O2AI7XB308,1038.66,CM9XHGOU0IKXW5OVIWSFSPNOPTFUH2YEY8652PK0S725QCAXCL,0.8,99,ELECTRONICS,NEW_WITH_DEFECT,BUY_NOW
7EK109F8WI,1270.27,7BEE32QG6X8TNYCMMQHR0ARGXEVX3LH6QWA5QHY2JOGRPUKCU2,2.69,62,AUTOMOTIVE,NEW_WITH_DEFECT,AUCTION
W87RC36X5I,3850.36,Z0M9D74N3AP7NMES8XYK2YC1SWCTVBOZA92TK2S4CEF6F93PDL,4.74,57,HOME_AND_GARDEN,NEW_WITHOUT_TAG,BUY_NOW
LL7FOC2AQZ,3998.89,CLITAYT0ED2YEHS8YY2UIUBSDYU6E5KRKC62V8930OKJ5YILY4,2.07,54,FOOD,NEW_WITH_DEFECT,BUY_NOW
I1A3TU9HYO,208.87,8A7M7HXE32BJHIQLDMBTYWZWBG1040SQFL4QP2QE94SLWTW8UL,4.16,98,SPORT,NEW_WITHOUT_TAG,AUCTION
5SQUV09RLN,4899.35,L3SCBLTASZ5K4OFYPU4IV5BP5MQUSR6K6YDCHOE4KIT0C4GJRR,2.36,92,FASHION,NEW_WITHOUT_TAG,AUCTION
NLJMSO4MJX,113.29,PXZAW1CBRUUAGXMGIG1DO82591SN5EGPV5ITSJHMSIFJ1Z8R63,2.72,96,BEAUTY,USED,AUCTION
YX54JE8A32,3975.02,CJJEYEZHAL8B07MWIERST4KJLXEN898PZ91V1HTIKVTBIYV8HP,4.37,37,ART,NEW_WITH_DEFECT,BUY_NOW
95OWSUXHXY,4063.08,8ZXEUPBAGZPH12IJ9X7LAFRMBNWCCQ696DSMALJ413BTTDS0RM,4.26,71,SPORT,USED,BUY_NOW
WOI5BEKH6H,312.74,ELBS8HDZPVU07JUE0CVWKHEX1P5C62U2Z3AF61OR2DBS2ZLCVW,2.18,10,AUTOMOTIVE,NEW_WITHOUT_TAG,AUCTION
HHT6CS5F1F,3755.81,XVVJV53QV8KD002RZ9YNJYEIRLR3HU0FER804UAHDFSS7FAYB7,1.68,94,HEALTH,NEW_WITHOUT_TAG,AUCTION
S2HGUOHPUV,3462.45,WWRVICO8S2J54V041I133GDXJSLPI7OJJ1AAQHO2DI5ECNC7IN,0.27,1,HEALTH,NEW,BUY_NOW
XPAG60F04Z,1645.37,NHMQYCT8WI0B08RSAZCIF62YZU8IZ6OZQ845TDS5M6YX0OTWO9,1.8,65,ELECTRONICS,NEW_WITHOUT_TAG,AUCTION
6VB4A8074D,955.79,CPV3JC3VLJO4MWMQDB5HNPSLMR32967957X7QKX722R11HI8BO,0.42,49,ELECTRONICS,NEW,AUCTION
QD57BKP78O,3006.81,IC4Y0AOL259IL4IIAU4NA80DJ9UF07B3NWTT7HVNZOE1A1E44H,2.69,20,ART,NEW_WITH_DEFECT,BUY_NOW
TICGNQJ6ND,4684.97,FCMJPAKIN13WD33W15FOPCORFY1HQ90N677WKJARC8IXV2484I,2.77,36,FASHION,NEW,BUY_NOW
A5DORVRMAF,3546.14,P2GC49KIRWX6U9Y7OH1Z5GVPYFD7NLQ6G8XAOUVWG222U8TJ6A,2.87,66,AUTOMOTIVE,NEW_WITH_DEFECT,BUY_NOW
D4LUBCFELA,331.58,W5HO4W4B42PYHWVSLJEJERNJ4RZ05E3RFJYGCV6QGSB9CX7WUB,4.23,92,ELECTRONICS,NEW,BUY_NOW
WZZ7WCBX45,350.03,CZRJODCF4BU6R5RT83RFGL2BJRUHFOHC3MDL5APEM95N17YZFC,1.62,53,ART,NEW,AUCTION
1AQJCIQJXO,1544.76,1N2M5JS7XMBWXCMVXXV2DXVVKCZDKJNQ3IQT5KDY69S9MWKF8S,1.21,63,HOME_AND_GARDEN,USED,BUY_NOW
BYKCRZF33A,711.03,W7WAN3MPVXKM299B1JA7H42HO1DFF5MKM70CGC679JZMUH2U2B,0.78,95,FASHION,NEW_WITH_DEFECT,BUY_NOW
HVRZN6BGI4,657.64,77YZE95FKX9FILCLURF1QYDHD5M6L0DJASK7YYLAXHV5IXFROP,4.32,80,BEAUTY,NEW,BUY_NOW
85MMY21KF4,2108.39,LQUK9M06U5HZBY9D822Y7KPX3WC18BNS3U3KZDF37TGJNBK6RE,3.88,73,ART,USED,AUCTION
G4BWFYNNVA,874.77,GZHIVQWASVAOJ4D2FTTPM9M37T78JFH2O8QINY469F2S4FKPX4,0.54,87,HEALTH,USED,BUY_NOW
59HS4R3QKF,206.87,VPHJ9U1NB881V5JP9L0PXRODQC5PORQX5TD44N9KNGZTBGYDA6,3.2,10,FOOD,NEW,BUY_NOW
99D7FO0O27,3915.09,RIHPKUT5W4FFE7NCASBBNMEVM2SHYPJ9ZB0IWFT5V7WLHC5UF9,3.24,48,AUTOMOTIVE,USED,BUY_NOW
HQP4IJJMZQ,4800.93,RP5SOU4HDKFZDGB5ENZGKZDWR27GCXQKPLAIZRALHNYFGW4W3M,4.34,46,FASHION,NEW_WITHOUT_TAG,BUY_NOW
VOU7CVNTE0,3118.32,8CYWQ8WEU1BTAWANV331E5TEQ5H55WO81W28J5ZTC8BSS1U0IQ,4.45,38,ELECTRONICS,NEW_WITH_DEFECT,BUY_NOW
J82DJHNFL2,4721.68,S50A7P3LISCWNL117KGCYI2XBRZ15BKD66WUP6L112U0QQCI4O,1.54,52,SPORT,USED,BUY_NOW
RUHVLNYFOG,4405.2,VSJKNX1VQPKY3CZSDYOQ2GZALHO0IUOXFVCSBW7SUD4VSQEY51,4.65,7,FASHION,NEW,AUCTION
7LZJCUKFBW,2724.25,KV404TU7LQS4IRJSMSE4GJ7RZK6SA2FVZ31Z25WM5K3MUMPB6Q,0.27,38,HOME_AND_GARDEN,USED,BUY_NOW
SAYRN3DU68,1730.84,RW36WE8UD927NN7936N8GMSFVFR1MR2FU1LVPU83JMLI11MDG4,0.34,56,SPORT,NEW,AUCTION
1WQM8X1NT5,65.4,PJFJZHAWSSKDJ72PORQ2O113GN4KOA1ZCZQLW03K6Y8MXTTXYN,0.74,96,HOME_AND_GARDEN,NEW_WITHOUT_TAG,BUY_NOW
SNVQTUFQLD,4739.23,9Y2DS6VZP2LY4ET9FKMLPT4HZMD46B3A1N1UYY3ALP3NZLJ0IW,1.69,96,SPORT,NEW_WITH_DEFECT,AUCTION
ARJZ48CGYJ,3195.48,LN8LTY95RICLPA4WVY12VTMQUL9JD1Q2DYCNALLU3EL7T3DERO,1.39,85,AUTOMOTIVE,USED,BUY_NOW
SH6C5JX18S,2349.0,4GTOA16L65Z7CRGW6Y4I5LHBLACBAY6YO2RP42ZH1Q0UVEVQW5,3.77,52,BEAUTY,NEW,AUCTION
B8ES9J6313,2953.21,EU8428UFW5Y4W75PWJGKEQC12VFARLAJ2L1UCLR7630IQ6SSS1,0.35,91,BEAUTY,NEW_WITHOUT_TAG,AUCTION
J2X53XO8IL,3138.62,LL5KC0W1YH759T8ITHAY9NP1QM5JO86WEND2V9UUVIAPMNWTSW,4.3,41,ELECTRONICS,NEW_WITH_DEFECT,BUY_NOW
26DRRCF411,4260.32,1FO4B8N16VXZVAOC1N7PIOV0LO6JK0EL7HRBBL8XME7FJG2C1L,0.5,25,FOOD,NEW_WITH_DEFECT,AUCTION
9JS4J1HIWZ,920.02,BN0FV966SGE8MLMZJVDXHTZVX7E4URI8O3DA4SVJHNS6PERQU4,3.68,45,AUTOMOTIVE,NEW,BUY_NOW
FCZ0M84PC5,2044.76,TVHHZO4LT2FE54IEXYGNE2SNDZVOCRKBHH66LNMBBPYKRR83TL,4.05,92,HEALTH,NEW_WITH_DEFECT,BUY_NOW
54LEZJF9H5,4159.21,Q6A0FYWCS59RZQGVMGT6BP8FFPBJ44VYFLLZ815QPFWDTF1JZO,4.75,82,BEAUTY,NEW_WITHOUT_TAG,AUCTION
X15HIY4K92,951.03,W5N5KRNF6OLAZ6KNRBTUJR4C9TTY5TCDRB8X1VJOEOB6FSQRD9,2.31,27,ELECTRONICS,USED,AUCTION
ZNNHCTO0EF,2787.43,CFYO0HWLFHD1MF1NONZNS8ZBYQD7DBN0C4V9CIDYHZ9DUU4T7S,4.46,11,HOME_AND_GARDEN,USED,AUCTION
87YXKIUIH0,573.87,WKBBWPAKOA9E4SXRC9ZT7SIQ009A2NFEPHT0J2TQ0UYNBRZQLZ,2.08,61,AUTOMOTIVE,NEW_WITH_DEFECT,AUCTION
HFR5JA4IBB,719.14,655SRQOI8FQI05YOI8N36SGSBHCM43T6T2S7U21HSOY5YORE1O,3.1,85,ART,NEW,AUCTION
ZD4ZDMQ21P,2290.45,1X6ZS2ZJ4LWXFQGOTHK0XLJZ4C6WWOBO7OAI8XBCEUUXDUR5N2,2.6,92,FASHION,NEW_WITHOUT_TAG,BUY_NOW
B1UB6JKOOD,3925.91,33FIUQ0MJK2AYHEBHRYPYY4FH6SVMNYBUNPEOUH9TJLKX6MBMJ,2.9,30,BEAUTY,USED,BUY_NOW
